tad,genelist
515|chr11|113300000|113800000,TTC12|Ensembl:ENSG00000149292|HGNC:TTC12;ANKK1|Ensembl:ENSG00000170209|HGNC:ANKK1;DRD2|Ensembl:ENSG00000149295|HGNC:DRD2;TMPRSS5|Ensembl:ENSG00000166682|HGNC:TMPRSS5;ZW10|Ensembl:ENSG00000086827|HGNC:ZW10;CLDN25|Ensembl:ENSG00000228607|HGNC:CLDN25;USP28|Ensembl:ENSG00000048028|HGNC:USP28
516|chr11|113900000|114300000,HTR3B|Ensembl:ENSG00000149305|HGNC:HTR3B;HTR3A|Ensembl:ENSG00000166736|HGNC:HTR3A;ZBTB16|Ensembl:ENSG00000109906|HGNC:ZBTB16;NNMT|Ensembl:ENSG00000166741|HGNC:NNMT
517|chr11|114300000|116700000,NNMT|Ensembl:ENSG00000166741|HGNC:NNMT;C11orf71|Ensembl:ENSG00000180425|HGNC:C11orf71;RBM7|Ensembl:ENSG00000076053|HGNC:RBM7;REXO2|Ensembl:ENSG00000076043|HGNC:REXO2;NXPE1|Ensembl:ENSG00000095110|HGNC:NXPE1;NXPE4|Ensembl:ENSG00000137634|HGNC:NXPE4;NXPE2|Ensembl:ENSG00000204361|HGNC:NXPE2;CADM1|Ensembl:ENSG00000182985|HGNC:CADM1
518|chr11|116750000|117250000,BUD13|Ensembl:ENSG00000137656|HGNC:BUD13;ZPR1|Ensembl:ENSG00000109917|HGNC:ZPR1;APOA5|Ensembl:ENSG00000110243|HGNC:APOA5;APOA4|Ensembl:ENSG00000110244|HGNC:APOA4;APOC3|Ensembl:ENSG00000110245|HGNC:APOC3;APOA1|Ensembl:ENSG00000118137|HGNC:APOA1;SIK3|Ensembl:ENSG00000160584|HGNC:SIK3;PAFAH1B2|Ensembl:ENSG00000168092|HGNC:PAFAH1B2;SIDT2|Ensembl:ENSG00000149577|HGNC:SIDT2;TAGLN|Ensembl:ENSG00000149591|HGNC:TAGLN;PCSK7|Ensembl:ENSG00000160613|HGNC:PCSK7;RNF214|Ensembl:ENSG00000167257|HGNC:RNF214
519|chr11|117250000|117800000,RNF214|Ensembl:ENSG00000167257|HGNC:RNF214;BACE1|Ensembl:ENSG00000186318|HGNC:BACE1;CEP164|Ensembl:ENSG00000110274|HGNC:CEP164;DSCAML1|Ensembl:ENSG00000177103|HGNC:DSCAML1
520|chr11|117800000|118150000,DSCAML1|Ensembl:ENSG00000177103|HGNC:DSCAML1;FXYD2|Ensembl:ENSG00000137731|HGNC:FXYD2;FXYD6-FXYD2|Ensembl:ENSG00000255245|HGNC:FXYD6-FXYD2;FXYD6|Ensembl:ENSG00000137726|HGNC:FXYD6;TMPRSS13|Ensembl:ENSG00000137747|HGNC:TMPRSS13;IL10RA|Ensembl:ENSG00000110324|HGNC:IL10RA;SMIM35|Ensembl:ENSG00000255274|HGNC:SMIM35;TMPRSS4|Ensembl:ENSG00000137648|HGNC:TMPRSS4;SCN4B|Ensembl:ENSG00000177098|HGNC:SCN4B
521|chr11|118150000|118550000,SCN4B|Ensembl:ENSG00000177098|HGNC:SCN4B;SCN2B|Ensembl:ENSG00000149575|HGNC:SCN2B;JAML|Ensembl:ENSG00000160593|HGNC:JAML;MPZL3|Ensembl:ENSG00000160588|HGNC:MPZL3;MPZL2|Ensembl:ENSG00000149573|HGNC:MPZL2;CD3E|Ensembl:ENSG00000198851|HGNC:CD3E;CD3D|Ensembl:ENSG00000167286|HGNC:CD3D;CD3G|Ensembl:ENSG00000160654|HGNC:CD3G;UBE4A|Ensembl:ENSG00000110344|HGNC:UBE4A;ATP5MG|Ensembl:ENSG00000167283|HGNC:ATP5MG;KMT2A|Ensembl:ENSG00000118058|HGNC:KMT2A;TTC36|Ensembl:ENSG00000172425|HGNC:TTC36;TMEM25|Ensembl:ENSG00000149582|HGNC:TMEM25;IFT46|Ensembl:ENSG00000118096|HGNC:IFT46
522|chr11|118600000|119050000,ARCN1|Ensembl:ENSG00000095139|HGNC:ARCN1;PHLDB1|Ensembl:ENSG00000019144|HGNC:PHLDB1;TREH|Ensembl:ENSG00000118094|HGNC:TREH;DDX6|Ensembl:ENSG00000110367|HGNC:DDX6;CXCR5|Ensembl:ENSG00000160683|HGNC:CXCR5;BCL9L|Ensembl:ENSG00000186174|HGNC:BCL9L;UPK2|Ensembl:ENSG00000110375|HGNC:UPK2;FOXR1|Ensembl:ENSG00000176302|HGNC:FOXR1;CENATAC|Ensembl:ENSG00000186166|HGNC:CENATAC;RPS25|Ensembl:ENSG00000118181|HGNC:RPS25;TRAPPC4|Ensembl:ENSG00000196655|HGNC:TRAPPC4;SLC37A4|Ensembl:ENSG00000137700|HGNC:SLC37A4;HYOU1|Ensembl:ENSG00000149428|HGNC:HYOU1
523|chr11|119050000|119400000,HYOU1|Ensembl:ENSG00000149428|HGNC:HYOU1;VPS11|Ensembl:ENSG00000160695|HGNC:VPS11;HMBS|Ensembl:ENSG00000256269|HGNC:HMBS;H2AX|Ensembl:ENSG00000188486|HGNC:H2AX;DPAGT1|Ensembl:ENSG00000172269|HGNC:DPAGT1;C2CD2L|Ensembl:ENSG00000172375|HGNC:C2CD2L;HINFP|Ensembl:ENSG00000172273|HGNC:HINFP;ABCG4|Ensembl:ENSG00000172350|HGNC:ABCG4;NLRX1|Ensembl:ENSG00000160703|HGNC:NLRX1;PDZD3|Ensembl:ENSG00000172367|HGNC:PDZD3;CCDC153|Ensembl:ENSG00000248712|HGNC:CCDC153;CBL|Ensembl:ENSG00000110395|HGNC:CBL;MCAM|Ensembl:ENSG00000076706|HGNC:MCAM;RNF26|Ensembl:ENSG00000173456|HGNC:RNF26;MFRP|Ensembl:ENSG00000235718|HGNC:MFRP;C1QTNF5|Ensembl:ENSG00000223953|HGNC:C1QTNF5;USP2|Ensembl:ENSG00000036672|HGNC:USP2
524|chr11|119400000|120350000,THY1|Ensembl:ENSG00000154096|HGNC:THY1;NECTIN1|Ensembl:ENSG00000110400|HGNC:NECTIN1;TRIM29|Ensembl:ENSG00000137699|HGNC:TRIM29;OAF|Ensembl:ENSG00000184232|HGNC:OAF;POU2F3|Ensembl:ENSG00000137709|HGNC:POU2F3;TLCD5|Ensembl:ENSG00000181264|HGNC:TLCD5;ARHGEF12|Ensembl:ENSG00000196914|HGNC:ARHGEF12
525|chr11|120350000|121200000,ARHGEF12|Ensembl:ENSG00000196914|HGNC:ARHGEF12;GRIK4|Ensembl:ENSG00000149403|HGNC:GRIK4;TBCEL|Ensembl:ENSG00000154114|HGNC:TBCEL;TBCEL-TECTA|Ensembl:ENSG00000285509|HGNC:TBCEL-TECTA;TECTA|Ensembl:ENSG00000109927|HGNC:TECTA
526|chr11|121250000|121650000,SC5D|Ensembl:ENSG00000109929|HGNC:SC5D;SORL1|Ensembl:ENSG00000137642|HGNC:SORL1
527|chr11|121650000|122550000,BLID|Ensembl:ENSG00000259571|HGNC:BLID
528|chr11|122600000|123100000,UBASH3B|Ensembl:ENSG00000154127|HGNC:UBASH3B;CRTAM|Ensembl:ENSG00000109943|HGNC:CRTAM;JHY|Ensembl:ENSG00000109944|HGNC:JHY;BSX|Ensembl:ENSG00000188909|HGNC:BSX;HSPA8|Ensembl:ENSG00000109971|HGNC:HSPA8;CLMP|Ensembl:ENSG00000166250|HGNC:CLMP
529|chr11|123100000|123550000,CLMP|Ensembl:ENSG00000166250|HGNC:CLMP;GRAMD1B|Ensembl:ENSG00000023171|HGNC:GRAMD1B
530|chr11|123600000|123750000,GRAMD1B|Ensembl:ENSG00000023171|HGNC:GRAMD1B;SCN3B|Ensembl:ENSG00000166257|HGNC:SCN3B;ZNF202|Ensembl:ENSG00000166261|HGNC:ZNF202
531|chr11|123750000|124600000,OR6X1|Ensembl:ENSG00000221931|HGNC:OR6X1;OR6M1|Ensembl:ENSG00000196099|HGNC:OR6M1;TMEM225|Ensembl:ENSG00000204300|HGNC:TMEM225;OR8D4|Ensembl:ENSG00000181518|HGNC:OR8D4;OR4D5|Ensembl:ENSG00000171014|HGNC:OR4D5;OR6T1|Ensembl:ENSG00000181499|HGNC:OR6T1;OR10S1|Ensembl:ENSG00000196248|HGNC:OR10S1;OR10G6|Ensembl:ENSG00000198674|HGNC:OR10G6;OR10G4|Ensembl:ENSG00000254737|HGNC:OR10G4;OR10G9|Ensembl:ENSG00000236981|HGNC:OR10G9;OR10G8|Ensembl:ENSG00000234560|HGNC:OR10G8;OR10G7|Ensembl:ENSG00000182634|HGNC:OR10G7;VWA5A|Ensembl:ENSG00000110002|HGNC:VWA5A;OR10D3|Ensembl:ENSG00000197309|HGNC:OR10D3;OR8G1|Ensembl:ENSG00000197849|HGNC:OR8G1;OR8G5|Ensembl:ENSG00000255298|HGNC:OR8G5;OR8D1|Ensembl:ENSG00000196341|HGNC:OR8D1;OR8D2|Ensembl:ENSG00000279116|HGNC:OR8D2;OR8B2|Ensembl:ENSG00000284680|HGNC:OR8B2;OR8B3|Ensembl:ENSG00000284609|HGNC:OR8B3;OR8B4|Ensembl:ENSG00000280090|HGNC:OR8B4;OR8B8|Ensembl:ENSG00000197125|HGNC:OR8B8;OR8B12|Ensembl:ENSG00000170953|HGNC:OR8B12;OR8A1|Ensembl:ENSG00000196119|HGNC:OR8A1
532|chr11|124650000|124900000,SIAE|Ensembl:ENSG00000110013|HGNC:SIAE;SPA17|Ensembl:ENSG00000064199|HGNC:SPA17;NRGN|Ensembl:ENSG00000154146|HGNC:NRGN;VSIG2|Ensembl:ENSG00000019102|HGNC:VSIG2;ESAM|Ensembl:ENSG00000149564|HGNC:ESAM;MSANTD2|Ensembl:ENSG00000120458|HGNC:MSANTD2;ROBO3|Ensembl:ENSG00000154134|HGNC:ROBO3;ROBO4|Ensembl:ENSG00000154133|HGNC:ROBO4
533|chr11|124900000|125900000,HEPACAM|Ensembl:ENSG00000165478|HGNC:HEPACAM;HEPN1|Ensembl:ENSG00000221932|HGNC:HEPN1;CCDC15|Ensembl:ENSG00000149548|HGNC:CCDC15;SLC37A2|Ensembl:ENSG00000134955|HGNC:SLC37A2;TMEM218|Ensembl:ENSG00000150433|HGNC:TMEM218;PKNOX2|Ensembl:ENSG00000165495|HGNC:PKNOX2;FEZ1|Ensembl:ENSG00000149557|HGNC:FEZ1;EI24|Ensembl:ENSG00000149547|HGNC:EI24;STT3A|Ensembl:ENSG00000134910|HGNC:STT3A;CHEK1|Ensembl:ENSG00000149554|HGNC:CHEK1;ACRV1|Ensembl:ENSG00000134940|HGNC:ACRV1;PATE1|Ensembl:ENSG00000171053|HGNC:PATE1;PATE2|Ensembl:ENSG00000196844|HGNC:PATE2;PATE3|Ensembl:ENSG00000236027|HGNC:PATE3;PATE4|Ensembl:ENSG00000237353|HGNC:PATE4;HYLS1|Ensembl:ENSG00000198331|HGNC:HYLS1;PUS3|Ensembl:ENSG00000110060|HGNC:PUS3
534|chr11|125900000|126300000,HYLS1|Ensembl:ENSG00000198331|HGNC:HYLS1;PUS3|Ensembl:ENSG00000110060|HGNC:PUS3;DDX25|Ensembl:ENSG00000109832|HGNC:DDX25;VSIG10L2|Ensembl:ENSG00000283703|HGNC:VSIG10L2;CDON|Ensembl:ENSG00000064309|HGNC:CDON;RPUSD4|Ensembl:ENSG00000165526|HGNC:RPUSD4;FAM118B|Ensembl:ENSG00000197798|HGNC:FAM118B;SRPRA|Ensembl:ENSG00000182934|HGNC:SRPRA;FOXRED1|Ensembl:ENSG00000110074|HGNC:FOXRED1;TIRAP|Ensembl:ENSG00000150455|HGNC:TIRAP
535|chr11|126300000|128050000,DCPS|Ensembl:ENSG00000110063|HGNC:DCPS;ST3GAL4|Ensembl:ENSG00000110080|HGNC:ST3GAL4;KIRREL3|Ensembl:ENSG00000149571|HGNC:KIRREL3
536|chr11|128050000|128900000,ETS1|Ensembl:ENSG00000134954|HGNC:ETS1;FLI1|Ensembl:ENSG00000151702|HGNC:FLI1;KCNJ1|Ensembl:ENSG00000151704|HGNC:KCNJ1;KCNJ5|Ensembl:ENSG00000120457|HGNC:KCNJ5;C11orf45|Ensembl:ENSG00000174370|HGNC:C11orf45
537|chr11|129000000|129350000,ARHGAP32|Ensembl:ENSG00000134909|HGNC:ARHGAP32
538|chr11|129350000|129800000,BARX2|Ensembl:ENSG00000043039|HGNC:BARX2
539|chr11|129800000|130200000,TMEM45B|Ensembl:ENSG00000151715|HGNC:TMEM45B;NFRKB|Ensembl:ENSG00000170322|HGNC:NFRKB;PRDM10|Ensembl:ENSG00000170325|HGNC:PRDM10;APLP2|Ensembl:ENSG00000084234|HGNC:APLP2;ST14|Ensembl:ENSG00000149418|HGNC:ST14
540|chr11|130200000|130450000,ST14|Ensembl:ENSG00000149418|HGNC:ST14;ZBTB44|Ensembl:ENSG00000196323|HGNC:ZBTB44;ADAMTS8|Ensembl:ENSG00000134917|HGNC:ADAMTS8;ADAMTS15|Ensembl:ENSG00000166106|HGNC:ADAMTS15
541|chr11|130450000|130900000,ADAMTS15|Ensembl:ENSG00000166106|HGNC:ADAMTS15;SNX19|Ensembl:ENSG00000120451|HGNC:SNX19
542|chr11|130950000|131700000,NTM|Ensembl:ENSG00000182667|HGNC:NTM
543|chr11|131700000|133100000,NTM|Ensembl:ENSG00000182667|HGNC:NTM;OPCML|Ensembl:ENSG00000183715|HGNC:OPCML
544|chr11|133100000|134300000,OPCML|Ensembl:ENSG00000183715|HGNC:OPCML;SPATA19|Ensembl:ENSG00000166118|HGNC:SPATA19;IGSF9B|Ensembl:ENSG00000080854|HGNC:IGSF9B;JAM3|Ensembl:ENSG00000166086|HGNC:JAM3;NCAPD3|Ensembl:ENSG00000151503|HGNC:NCAPD3;VPS26B|Ensembl:ENSG00000151502|HGNC:VPS26B;THYN1|Ensembl:ENSG00000151500|HGNC:THYN1;ACAD8|Ensembl:ENSG00000151498|HGNC:ACAD8;GLB1L3|Ensembl:ENSG00000166105|HGNC:GLB1L3
545|chr11|134300000|135100000,GLB1L3|Ensembl:ENSG00000166105|HGNC:GLB1L3;GLB1L2|Ensembl:ENSG00000149328|HGNC:GLB1L2;B3GAT1|Ensembl:ENSG00000109956|HGNC:B3GAT1
546|chr12|1650000|3050000,ADIPOR2|Ensembl:ENSG00000006831|HGNC:ADIPOR2;CACNA2D4|Ensembl:ENSG00000151062|HGNC:CACNA2D4;LRTM2|Ensembl:ENSG00000166159|HGNC:LRTM2;DCP1B|Ensembl:ENSG00000151065|HGNC:DCP1B;CACNA1C|Ensembl:ENSG00000151067|HGNC:CACNA1C;FKBP4|Ensembl:ENSG00000004478|HGNC:FKBP4;ITFG2|Ensembl:ENSG00000111203|HGNC:ITFG2;NRIP2|Ensembl:ENSG00000053702|HGNC:NRIP2;TEX52|Ensembl:ENSG00000283297|HGNC:TEX52;FOXM1|Ensembl:ENSG00000111206|HGNC:FOXM1;RHNO1|Ensembl:ENSG00000171792|HGNC:RHNO1;TULP3|Ensembl:ENSG00000078246|HGNC:TULP3;TEAD4|Ensembl:ENSG00000197905|HGNC:TEAD4
547|chr12|3050000|3800000,TSPAN9|Ensembl:ENSG00000011105|HGNC:TSPAN9;PRMT8|Ensembl:ENSG00000111218|HGNC:PRMT8;CRACR2A|Ensembl:ENSG00000130038|HGNC:CRACR2A;PARP11|Ensembl:ENSG00000111224|HGNC:PARP11
548|chr12|3850000|4350000,PARP11|Ensembl:ENSG00000111224|HGNC:PARP11;CCND2|Ensembl:ENSG00000118971|HGNC:CCND2;TIGAR|Ensembl:ENSG00000078237|HGNC:TIGAR
549|chr12|4350000|4800000,TIGAR|Ensembl:ENSG00000078237|HGNC:TIGAR;FGF23|Ensembl:ENSG00000118972|HGNC:FGF23;FGF6|Ensembl:ENSG00000111241|HGNC:FGF6;C12orf4|Ensembl:ENSG00000047621|HGNC:C12orf4;RAD51AP1|Ensembl:ENSG00000111247|HGNC:RAD51AP1;DYRK4|Ensembl:ENSG00000010219|HGNC:DYRK4;AKAP3|Ensembl:ENSG00000111254|HGNC:AKAP3;NDUFA9|Ensembl:ENSG00000139180|HGNC:NDUFA9;GALNT8|Ensembl:ENSG00000130035|HGNC:GALNT8
550|chr12|4800000|5100000,GALNT8|Ensembl:ENSG00000130035|HGNC:GALNT8;KCNA6|Ensembl:ENSG00000151079|HGNC:KCNA6;KCNA1|Ensembl:ENSG00000111262|HGNC:KCNA1;KCNA5|Ensembl:ENSG00000130037|HGNC:KCNA5
551|chr12|5100000|6050000,NTF3|Ensembl:ENSG00000185652|HGNC:NTF3;ANO2|Ensembl:ENSG00000047617|HGNC:ANO2;VWF|Ensembl:ENSG00000110799|HGNC:VWF
552|chr12|6050000|6300000,VWF|Ensembl:ENSG00000110799|HGNC:VWF;CD9|Ensembl:ENSG00000010278|HGNC:CD9
553|chr12|6300000|6550000,PLEKHG6|Ensembl:ENSG00000008323|HGNC:PLEKHG6;TNFRSF1A|Ensembl:ENSG00000067182|HGNC:TNFRSF1A;SCNN1A|Ensembl:ENSG00000111319|HGNC:SCNN1A;LTBR|Ensembl:ENSG00000111321|HGNC:LTBR;CD27|Ensembl:ENSG00000139193|HGNC:CD27;TAPBPL|Ensembl:ENSG00000139192|HGNC:TAPBPL;VAMP1|Ensembl:ENSG00000139190|HGNC:VAMP1;MRPL51|Ensembl:ENSG00000111639|HGNC:MRPL51;NCAPD2|Ensembl:ENSG00000010292|HGNC:NCAPD2;GAPDH|Ensembl:ENSG00000111640|HGNC:GAPDH;IFFO1|Ensembl:ENSG00000010295|HGNC:IFFO1
554|chr12|6550000|6850000,IFFO1|Ensembl:ENSG00000010295|HGNC:IFFO1;NOP2|Ensembl:ENSG00000111641|HGNC:NOP2;CHD4|Ensembl:ENSG00000111642|HGNC:CHD4;LPAR5|Ensembl:ENSG00000184574|HGNC:LPAR5;ACRBP|Ensembl:ENSG00000111644|HGNC:ACRBP;ING4|Ensembl:ENSG00000111653|HGNC:ING4;ZNF384|Ensembl:ENSG00000126746|HGNC:ZNF384;PIANP|Ensembl:ENSG00000139200|HGNC:PIANP;COPS7A|Ensembl:ENSG00000111652|HGNC:COPS7A;MLF2|Ensembl:ENSG00000089693|HGNC:MLF2;PTMS|Ensembl:ENSG00000159335|HGNC:PTMS;LAG3|Ensembl:ENSG00000089692|HGNC:LAG3;CD4|Ensembl:ENSG00000010610|HGNC:CD4;GPR162|Ensembl:ENSG00000250510|HGNC:GPR162;P3H3|Ensembl:ENSG00000110811|HGNC:P3H3;GNB3|Ensembl:ENSG00000111664|HGNC:GNB3;CDCA3|Ensembl:ENSG00000111665|HGNC:CDCA3
555|chr12|7250000|7650000,ACSM4|Ensembl:ENSG00000215009|HGNC:ACSM4;CD163L1|Ensembl:ENSG00000177675|HGNC:CD163L1;CD163|Ensembl:ENSG00000177575|HGNC:CD163;APOBEC1|Ensembl:ENSG00000111701|HGNC:APOBEC1
556|chr12|7650000|8250000,APOBEC1|Ensembl:ENSG00000111701|HGNC:APOBEC1;GDF3|Ensembl:ENSG00000184344|HGNC:GDF3;DPPA3|Ensembl:ENSG00000187569|HGNC:DPPA3;CLEC4C|Ensembl:ENSG00000198178|HGNC:CLEC4C;NANOGNB|Ensembl:ENSG00000205857|HGNC:NANOGNB;NANOG|Ensembl:ENSG00000111704|HGNC:NANOG;SLC2A14|Ensembl:ENSG00000173262|HGNC:SLC2A14;SLC2A3|Ensembl:ENSG00000059804|HGNC:SLC2A3;FOXJ2|Ensembl:ENSG00000065970|HGNC:FOXJ2;C3AR1|Ensembl:ENSG00000171860|HGNC:C3AR1;NECAP1|Ensembl:ENSG00000089818|HGNC:NECAP1;CLEC4A|Ensembl:ENSG00000111729|HGNC:CLEC4A;ZNF705A|Ensembl:ENSG00000196946|HGNC:ZNF705A;FAM90A1|Ensembl:ENSG00000171847|HGNC:FAM90A1
557|chr12|8250000|8500000,CLEC6A|Ensembl:ENSG00000205846|HGNC:CLEC6A
558|chr12|8500000|9300000,CLEC4D|Ensembl:ENSG00000166527|HGNC:CLEC4D;CLEC4E|Ensembl:ENSG00000166523|HGNC:CLEC4E;AICDA|Ensembl:ENSG00000111732|HGNC:AICDA;MFAP5|Ensembl:ENSG00000197614|HGNC:MFAP5;RIMKLB|Ensembl:ENSG00000166532|HGNC:RIMKLB;A2ML1|Ensembl:ENSG00000166535|HGNC:A2ML1;PHC1|Ensembl:ENSG00000111752|HGNC:PHC1;M6PR|Ensembl:ENSG00000003056|HGNC:M6PR;KLRG1|Ensembl:ENSG00000139187|HGNC:KLRG1;A2M|Ensembl:ENSG00000175899|HGNC:A2M;PZP|Ensembl:ENSG00000126838|HGNC:PZP
559|chr12|9300000|10200000,KLRB1|Ensembl:ENSG00000111796|HGNC:KLRB1;CLEC2D|Ensembl:ENSG00000069493|HGNC:CLEC2D;CLECL1|Ensembl:ENSG00000184293|HGNC:CLECL1;CD69|Ensembl:ENSG00000110848|HGNC:CD69;KLRF1|Ensembl:ENSG00000150045|HGNC:KLRF1;CLEC2B|Ensembl:ENSG00000110852|HGNC:CLEC2B;KLRF2|Ensembl:ENSG00000256797|HGNC:KLRF2;CLEC2A|Ensembl:ENSG00000188393|HGNC:CLEC2A;CLEC12A|Ensembl:ENSG00000172322|HGNC:CLEC12A;CLEC1B|Ensembl:ENSG00000165682|HGNC:CLEC1B;CLEC12B|Ensembl:ENSG00000256660|HGNC:CLEC12B;CLEC9A|Ensembl:ENSG00000197992|HGNC:CLEC9A;CLEC1A|Ensembl:ENSG00000150048|HGNC:CLEC1A;CLEC7A|Ensembl:ENSG00000172243|HGNC:CLEC7A;OLR1|Ensembl:ENSG00000173391|HGNC:OLR1;TMEM52B|Ensembl:ENSG00000165685|HGNC:TMEM52B
560|chr12|10200000|10700000,GABARAPL1|Ensembl:ENSG00000139112|HGNC:GABARAPL1;KLRD1|Ensembl:ENSG00000134539|HGNC:KLRD1;KLRC4-KLRK1|Ensembl:ENSG00000255819|HGNC:KLRC4-KLRK1;KLRK1|Ensembl:ENSG00000213809|HGNC:KLRK1;KLRC4|Ensembl:ENSG00000183542|HGNC:KLRC4;KLRC3|Ensembl:ENSG00000205810|HGNC:KLRC3;KLRC2|Ensembl:ENSG00000205809|HGNC:KLRC2;KLRC1|Ensembl:ENSG00000134545|HGNC:KLRC1;EIF2S3B|Ensembl:ENSG00000180574|HGNC:EIF2S3B;MAGOHB|Ensembl:ENSG00000111196|HGNC:MAGOHB;STYK1|Ensembl:ENSG00000060140|HGNC:STYK1;YBX3|Ensembl:ENSG00000060138|HGNC:YBX3
561|chr12|10750000|11550000,TAS2R7|Ensembl:ENSG00000121377|HGNC:TAS2R7;TAS2R8|Ensembl:ENSG00000121314|HGNC:TAS2R8;TAS2R9|Ensembl:ENSG00000121381|HGNC:TAS2R9;PRH1|Ensembl:ENSG00000231887|HGNC:PRH1;TAS2R10|Ensembl:ENSG00000121318|HGNC:TAS2R10;PRR4|Ensembl:ENSG00000111215|HGNC:PRR4;TAS2R13|Ensembl:ENSG00000212128|HGNC:TAS2R13;PRH2|Ensembl:ENSG00000134551|HGNC:PRH2;TAS2R14|Ensembl:ENSG00000212127|HGNC:TAS2R14;TAS2R50|Ensembl:ENSG00000212126|HGNC:TAS2R50;TAS2R20|Ensembl:ENSG00000255837|HGNC:TAS2R20;TAS2R19|Ensembl:ENSG00000212124|HGNC:TAS2R19;TAS2R31|Ensembl:ENSG00000256436|HGNC:TAS2R31;TAS2R46|Ensembl:ENSG00000226761|HGNC:TAS2R46;TAS2R43|Ensembl:ENSG00000255374|HGNC:TAS2R43;TAS2R30|Ensembl:ENSG00000256188|HGNC:TAS2R30;SMIM10L1|Ensembl:ENSG00000256537|HGNC:SMIM10L1;TAS2R42|Ensembl:ENSG00000186136|HGNC:TAS2R42;PRB3|Ensembl:ENSG00000197870|HGNC:PRB3;PRB4|Ensembl:ENSG00000230657|HGNC:PRB4;PRB1|Ensembl:ENSG00000251655|HGNC:PRB1;PRB2|Ensembl:ENSG00000121335|HGNC:PRB2
562|chr12|11550000|12050000,ETV6|Ensembl:ENSG00000139083|HGNC:ETV6;BCL2L14|Ensembl:ENSG00000121380|HGNC:BCL2L14
563|chr12|12050000|12300000,BCL2L14|Ensembl:ENSG00000121380|HGNC:BCL2L14;LRP6|Ensembl:ENSG00000070018|HGNC:LRP6
564|chr12|12350000|12750000,MANSC1|Ensembl:ENSG00000111261|HGNC:MANSC1;BORCS5|Ensembl:ENSG00000165714|HGNC:BORCS5;DUSP16|Ensembl:ENSG00000111266|HGNC:DUSP16;CREBL2|Ensembl:ENSG00000111269|HGNC:CREBL2;GPR19|Ensembl:ENSG00000183150|HGNC:GPR19;CDKN1B|Ensembl:ENSG00000111276|HGNC:CDKN1B;APOLD1|Ensembl:ENSG00000178878|HGNC:APOLD1
565|chr12|12750000|13200000,APOLD1|Ensembl:ENSG00000178878|HGNC:APOLD1;DDX47|Ensembl:ENSG00000213782|HGNC:DDX47;GPRC5A|Ensembl:ENSG00000013588|HGNC:GPRC5A;GPRC5D|Ensembl:ENSG00000111291|HGNC:GPRC5D;HEBP1|Ensembl:ENSG00000013583|HGNC:HEBP1;FAM234B|Ensembl:ENSG00000084444|HGNC:FAM234B;GSG1|Ensembl:ENSG00000111305|HGNC:GSG1;EMP1|Ensembl:ENSG00000134531|HGNC:EMP1
566|chr12|13250000|14200000,GRIN2B|Ensembl:ENSG00000273079|HGNC:GRIN2B
567|chr12|14200000|14700000,ATF7IP|Ensembl:ENSG00000171681|HGNC:ATF7IP;PLBD1|Ensembl:ENSG00000121316|HGNC:PLBD1;GUCY2C|Ensembl:ENSG00000070019|HGNC:GUCY2C
568|chr12|14700000|15050000,H4-16|Ensembl:ENSG00000197837|HGNC:H4-16;H2AJ|Ensembl:ENSG00000246705|HGNC:H2AJ;WBP11|Ensembl:ENSG00000084463|HGNC:WBP11;C12orf60|Ensembl:ENSG00000182993|HGNC:C12orf60;SMCO3|Ensembl:ENSG00000179256|HGNC:SMCO3;ART4|Ensembl:ENSG00000111339|HGNC:ART4;MGP|Ensembl:ENSG00000111341|HGNC:MGP;ERP27|Ensembl:ENSG00000139055|HGNC:ERP27;ARHGDIB|Ensembl:ENSG00000111348|HGNC:ARHGDIB;PDE6H|Ensembl:ENSG00000139053|HGNC:PDE6H
569|chr12|15250000|15550000,RERG|Ensembl:ENSG00000134533|HGNC:RERG;PTPRO|Ensembl:ENSG00000151490|HGNC:PTPRO
570|chr12|15550000|15950000,PTPRO|Ensembl:ENSG00000151490|HGNC:PTPRO;EPS8|Ensembl:ENSG00000151491|HGNC:EPS8;STRAP|Ensembl:ENSG00000023734|HGNC:STRAP;DERA|Ensembl:ENSG00000023697|HGNC:DERA
571|chr12|15950000|18100000,DERA|Ensembl:ENSG00000023697|HGNC:DERA;SLC15A5|Ensembl:ENSG00000188991|HGNC:SLC15A5;MGST1|Ensembl:ENSG00000008394|HGNC:MGST1;LMO3|Ensembl:ENSG00000048540|HGNC:LMO3;RERGL|Ensembl:ENSG00000111404|HGNC:RERGL
572|chr12|18100000|18200000,
573|chr12|18200000|19550000,RERGL|Ensembl:ENSG00000111404|HGNC:RERGL;PIK3C2G|Ensembl:ENSG00000139144|HGNC:PIK3C2G;PLCZ1|Ensembl:ENSG00000139151|HGNC:PLCZ1;CAPZA3|Ensembl:ENSG00000177938|HGNC:CAPZA3;PLEKHA5|Ensembl:ENSG00000052126|HGNC:PLEKHA5;AEBP2|Ensembl:ENSG00000139154|HGNC:AEBP2
